comment,label
"""sao anh không khác đi vậy anh sam sum....! cứ mãi làm giống thế, anh có cái nào đột phá hơn trong thiết kế không....""",0
Bên ngoài xấu,0
Giày bên phải dây dính màu còn giày trái góc trầy => hàng qua sử dụng  Chất lượng sản phẩm rất kém,0
Hàng auth nha (đã check hiddentag),2
mua 2 cục lap vao ko có tính hiêu . đều ko dùng được,0
Hàng dùng tốt lắm bạn em khen nức nở :3,2
hàng không đúng với quảng cáo Quá thất vọng. không hài lòng,0
Đẹp tuyệt vời lun shop ơi,2
 Chỉ đc 1 ít thôi ria mép vẫn còn 90% luôn.,0
Hàng dùng tốt giao nhanh hơn dự kiến.,2
đat mau xanh giao mau hong. xấu,0
Hàng về hoàn toàn khác trong ảnh làm bằng i lốc chất lượng kém... 😠😠,0
Hôm trước mua 1 cái rất hài lòng hôm nay mua thêm 2 cái vẫn thấy rất hài lòng giao hàng rất nhanh chỉ hơn 1 nhày là có hàng,2
Quá cùi tôi vứt ngay khi thử,0
Size giày hơi lớn hơn thực tế!  Thời gian giao hàng rất nhanh,2
Màu đúng rất đẹp,2
SSD khá mỏng manh không được chắc chắn. Ghét nhất là hỏi shop không thèm trả lời. kém. Nên tránh.,0
Shop đóng gói cẩn thận chắc chắn sữa date mới . Tuy nhiên giao hàng hơi lâu. ,2
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền,túi chân không 2 lớp
",2
Sảm phẩm đẹp phù hợp giá cả,2
Việc đặt hàng đơn giản dễ dàng. Nhân viên giao hàng tốt và nhiệt tình. Mình chỉ ko hài lòng thái độ nhân viên tổng đài của tiki khi gọi đt xác nhận đơn hàng. Cô nhân viên vừa nói vừa cười khúc khích ko tập trung. Mong tiki góp ý cho đội ngũ tổng đài đt :),0
qua te o giong hinh,0
Máy tầu dùng chán giật . khác quá nhiều so với máy cty. Tóm lại là chán. Chỉ dùng nghe gọi dc thôi. Nhắn tin quá giật,0
Toàn bộ là sản phẩm của Karoma. Mùi hắc và gây buồn ói.,0
"""rất thích kiểu dáng sang trọng lịch lãm của blackberry. phải ráng de dành tiền rước 1 em về.""",2
Son có dấu hiệu đã bị bóc tem phần miệng son có dính 1 ít màu như kiểu bạn chủ shop lau son đi để bán nhưng chưa lau kỹ. Săn deal nhưng ko có nghĩa là phải sử dụng hàng cũ. Nếu ko có hàng hoặc sợ lỗ để làm deal thì đừng đăng ký deal. Thân và ko bao giờ quay lại shop này!,0
chat lieu day min nhung gui lon mau cho minh,0
Boot đẹp. Hợp vs giá tiền. Mặc dù ko hoàn hảo nhưng vẫn okie lắm 👍🏼,2
Shop chuyên bán hàng giả/hàng fake sau khi bị report và phải hoàn tiền thì gọi điện và nhắn tin chui khách,0
màu hơi cũ,0
Hương thơm không được lâu,0
 Chất lượng sản phẩm tuyệt vời.  Đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt. ,2
Mới dùng 1 ngày đã hư,0
Vừa rẻ lại vừa đẹp rẻ hơn nhiều so với mấy shop khác còn dc tặng thêm sợi dây nữa ❤ Chất lượng sản phẩm tuyệt vời,2
 Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh. Chất lượng sản phẩm rất phù hợp với giá tiền. ,2
 Đóng gói sản phẩm rất đẹp và chắc chắn. Chưa sử dụng nên chưa báo được chất lượng!,2
Gói hàng rất đẹp còn sản phẩm chưa sử dụng nên chưa biết công dụng như thế nào 😊😊😊,2
Đóng gói cực ẩu vỡ nát cả 2 gương,0
Hang hêt date,0
hộp đựng  oke nhuưng túi đựng vừa nhận kéo khóa đã hỏng rồiiiiiiiiii,0
Chất lượng tuyệt vời.  Thời gian giao hàng nhanh.  Ok,2
Vải đẹp.   Chất lượng sản phẩm tuyệt vời,2
"Shop ơi hơi bé
",2
Phím hỏng k bấm đc chữ đéo nào. Lừa đảo các bạn đừng lên mua đồ ở cái shop này. Đm nhận đc cái phím chưa kịp cười đã ức vì bị lừa trắng trợn,0
Mascara dùng siêu thích với mắt dầu của mình,2
 Chất lượng sản phẩm tuyệt vời Lông mềm mượt vô cùng đóng gói sản phẩm chất lượng :33,2
 Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh. Rất đáng tiền😊😊😊,2
 Chất lượng sản phẩm tuyệt vời.  Đóng gói sản phẩm rất đẹp và chắc chắn. Chưa dùng hàng nhưng hy vọng hàng ok :v Shop có mua túi xách thì qua ủng hộ shop em với nha,2
"""tay lông gớm quá.....con nầy ngon thế, xiaomi chính hãng có khác""",2
Hàng đẹp... K vào nước ,2
Mình đặt 3 chiếc có 1 bị lỗi phần cao su. Shop đổi giúp mình được k? Cảm ơn shop,2
"Đóng gói chưa tốt nhưng may mắn ko ảnh hưởng tới giày , giày đẹp nhưng to , to hơn size 36 mình thường đi. Cảm ơn shop và chúc shop làm ăn phát đạt 
 Thời gian giao hàng rất nhanh",2
Dùng thích mê đắp xong da mướt mườn mượt mà cả ngày k bị đổ dầu nhiều như trc nữa. Đã thế lại còn sale shock nên quất luôn 2 hộp hiu hiu,2
Mình rất ưng ý hàng chính hãng rất đáng tiền,2
 Chất lượng sản phẩm tuyệt vời.  Shop phục vụ rất tốt  Rất đáng tiền,2
Phục vụ quá kém. Giao hàng sai gọi điện nhắn tin k thèm trả lời. Mang tiếng là shopmall mà làm việc không chuyên nghiệp tí nào. Như là lừa đảo. Tem mác như làm giả. Dùng băng dính dán lên team k cho xem hàng. Mn tránh cái shop này ra,0
Chất vải như hình...mình thích kiểu HM hơn nên mua cho con các mẹ ak,2
Shop giao nhầm màu tim nhé 😌 nhưng giầy đẹp đi mềm ,2
Giao hàng nhạn và chuẩn màu ạ ths c nhiềuuu,2
Shop dễ thương tư vấn nhiệt tình vải mềm mịn và sờ rất mát.,2
Sp moi deo chi rua tay ma da vo nuoc,0
 Chất lượng sản phẩm tuyệt vời đóng gói hơi bưa còn lại mọi thứ đều tuyệt 😍,2
Hơi nước rất mạnh  rất nóng . Ủi nhanh và thẳng . Giá rẻ chất lượng tốt ạ 💋💋 Thời gian giao hàng rất nhanh,2
Bánh ngon hơi cứng .  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,2
Thấy bảo có tặng gối hơi với bịt mắt.. mà nhận hàng không thấy đâu.. đề nghị shop kiểm tra lại,0
Màu xấu lên ko đều màu chất son xấu trôi thì kinh khủng,2
"""Nhìn đi nhìn lại vẫn không thấy có gì đáng để mua.""",0
Son đẹp lắm ạ ❤,2
 Shop phục vụ rất kém.cho số điện thoại gọi cả chục cuộc mà không liên hệ lạimua 1 lần là chạy luôn không có lần thứ 2,0
"đẹp lắm ạ
",2
Moi mua ve chua kip xem hang dep hay khong là bị rot mat. Nen ko biet danh gia sao,0
Sản phẩm k như hình chất vải xấu,0
Giay dep cuc ky de thuong  shop nhiet tinh .thoi gian giao hang cuc nhanh ,2
- Đóng gói cẩn thận- Giao hàng rất chậm Không hài lòng về thời gian giao hàng.,0
 Chất lượng sản phẩm tuyệt vời găng đeo tập rất thích giá lại rẻ nữa cám ơn shop ,2
Che phủ tạm ổn,2
Nhìn bịch đường bó tay luôn,0
Khách quen mà shop chuẩn bị hàng lâu cũng ko ib 1 câu,0
 Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời,2
 Shop phục vụ rất kém . Chất lượng sản phẩm rất kém,0
 Rất đáng tiền Chất lượng sản phẩm tuyệt vời 😚 . Bỉm mềm  mỏng . Tks shop 😉😉😉😉😉😉😉😉.,2
Kem rất tốt thơm và k lộ vân kem,2
 Chất lượng sản phẩm tuyệt vời nhung goi hang ko can than bi mop meo nhieu cholan sau can than hon shop nhe,2
" Đóng gói sản phẩm rất đẹp và chắc chắn
Nhỏ gọn nhẹ tiện lợi",2
. Hàng rất đẹp <3 !,0
Sản phẩm đẹp và chắc chắn chất lượng rất tốt. Giao hàng rất nhanh. Shop bán hàng rất ok.,2
Sản phẩm ok....giao hàng hơi chậm xíu,2
Ghi chú giao hsd còn xa mà giao 3 chai hsd còn có 2 tháng 17 ngày.,0
 Chất lượng sản phẩm tuyệt vời hợp với giá tiền,2
 Chất lượng sản phẩm tuyệt vời rất đẹp. mn nên mua ở shop này nhé,2
Hàng chuẩn from  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,2
"Hàng dùng siêu tốt , mình tưởng full 3 vạch wifi trong phòng là mạng ảo chứ không dùng được , ai ngờ dùng tốt , nhanh, xem video thoải mái . Trước đó thì chỉ bắt được 1 vạch vì cục wifi gốc thấp quá không vào được phòng.
Câu hỏi cho shop: lắp cái này vào tiền điện có bị tăng đột biến không",2
Vòng dây dài quá . Tay m cũng to mà vẫn thấy dài. Nhìn đẹp hơn hình. Đóng gói cẩn thận. Tiếc cậy lẫy để di chuyển cho nấc khoá ngắn lại thì sau đó chốt lại lỏng k đóng đk ,2
"Thất vọng.. Không thấy mắc khóa.. Dây đeo 2 bên cắt vết cắt rõ chán.. Hạt thi ko di chuyển đc. Nt thì tại nhà sản xuất.  Kg biết dòng chữ """"bảo t""""đăng lên để làm gì..  Còn chưa sử dụng.. Kg biết chất lượng thế nào nữa.cái cảm giác như bị lừa haz hayz . ",0
Giao hàng nhanh đóng gói cẩn thận và son max đẹp ❤️,2
lần này tiki làm mình thất vọng quá. mua combo tinh chất dưỡng và kem tẩy tế bào chết nhưng lại nhận dc tinh chất dưỡng và sữa rửa mặt. Hộp quà thì ta nói như mới lấy lên từ chỗ khai quật đồ cổ dơ và móp méo tùm lum. cho 1 điểm về chỗ quì gối.,0
Gửi hàng lộn size nt đổi thì k tl làm ăn chán qá k có lần sau ... Shop phục vụ rất kém,0
Sao bảo có hộp??? Mà mình nhận hàng lại k hộp,0
Màu siêu xinh hôm qua đặt hôm nay đã nhận dc,2
"""Giá quá chất. Không biết có bền không nhưng cấu hình, kiểu giáng và giá cả quá tốt.""",2
Xài ok ak ,2
"Mặc dù là một tác phẩm hay nhưng không phải vì đơn hàng gồm 11 sản phẩm mà bị đóng gói nhồi nhét ẩu thế này được. Mặc dù biết là kinh doanh phải đặt lợi nhuận lên nhưng khi bookcare một cuốn sách/một sản phẩm tinh thần ít ra người bọc phải biết quý sách và quý trọng khách hàng. Một sản phẩm muốn tốt thì nên đặt cái tâm vào để làm rất buồn vì """"người bán sách"""" lại không có tình yêu vào sách khi chuyển tải một sản phẩm (kèm dịch vụ) đến với người dùng như vậy. Mình cho 2 sao để bạn bọc sách đừng gửi những sản phẩm như vậy làm mất niềm tin người tầm sách.",0
Áo đẹp lắm.mà cái lông cổ bé nhà m thấy sợ quá khóc thét lên k dám mặc áo hehe,2
Da mỏng. Tầm giá rẻ phải chấp nhận. Nói chung là ok trong tầm giá. ,2
keo milo cube  toan la bi be . Chất lượng sản phẩm kém .,0
Ao mỏng,0
Form dép bé quá mình đặt 39 mà về k đi dk size bé như size 36,0
Da mình cực khô. Đắp 1 lần đã mềm. Cảm giác rất dễ chịu. Mặt nạ cực mỏng ôm sát và rất dễ gỡ,2
"giày đẹp
giao hàng nhanh",2
Đã nhận đc hàng.nhưng chưa tét mong sẽ tốt.sẽ ủng hộ shop nữa,2
Chất lượng sản phẩm tuyệt vời. Thời gian giao hàng rất nhanh. ,2
Mau ko giong hinh,0
Ok nhưng shop lại đóng thiếu ốp lưng 😂😂😂😂😂,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn . Vận chuyển quá chậm,2
Boot đẹp. Đóng gói sản phẩm rất đẹp và chắc chắn,2
Đẹp lắm ạ !  Đóng gói sản phẩm rất đẹp và chắc chắn ! Chất lượng sản phẩm tuyệt vời 👍🏻,2
ko như hình dán vào bật ra,0
Bông dùng rất thích ko bị sơ như loại emily m đang dùng 👍,2
Ok.ổn trong tầm giá. Thời gian giao hàng rất nhanh,2
Ngon rất ngon >< quá ngon!!!!!,2
Hàng đẹp rẻ. Đúng như hình chất lượng ok,2
Cách đóng gói sơ sài may giao ko thấy rách chỗ nào. Mình thường xuyên dùng bỉm Moony cho con bỉm mua của b cứng hơn và mùi hắc theo b giải thik thì do mùi hạt bông thế m hỏi chủ shop đã dùng bỉm Moony xịn chưa? m thấy có mùi j đâu? cố dùng tạm cho hết vậy sẽ k mua bỉm trên mạng nữa,0
Dầu có mùi k tự nhiên của dầu olive mà có mùi thơm hơi khó chịu chất lượng k như mong đợi,0
 Chất lượng sản phẩm tuyệt vời. Hộp có vẻ hơi cũ chút ạ đồng xu mở pin bị rỉ hết r. Tư vấn nhiệt tình. ,2
"""2 Sim chỉ dành cho SV, mất đi sự đẳng cấp !""",0
Giao hàng nhanh  giá rẻ  chất lượng tốt mua 20 máy k lỗi máy nào,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh nhân viên giao hàng rất nhiệt tình❤️❤️❤️,2
Hàng như hình  Shop phục vụ rất tốt Rất đáng tiền. Gói đẹp shop gửi nhầm b nt xloi rất cảm ơn shop.  ,2
Sản phẩm như hìnhsiêu iu,2
Mặt nạ ôm sát cơ mặt không có cảm giác bết dính dùng tạm ổn,2
"Vở rất đẹp
",2
mới đầu sd thì rất tốt. được 1 tháng thì đơ mẹ nó màn hình,0
Giạt qua mấy nước là bị thu nhỏ lại . Không hài lòng,0
"Giao nhanh
 .đúng giá tiền. Rất hài lòng",2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  mỗi tội đặt size hơi rộng 1 chút  Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,2
Bọc sản phẩm rất kỹ shop dễ thương giao hàng nhanh sản phẩm gội mượt tóc hhe,2
Check mã vạch bằng phần mềm icheck báo hàng chuẩn,2
Bánh rất khó ăn,0
Hàng chuẩn  Rất đáng tiền. Lần sau mong shop chuẩn bị hàng nhanh hơn chút,2
 Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.Nói chung là rất hoàn hảo:)) bạn nào có nhu cầu mua đàn ukulele thì hãy liên hệ với shop :v,2
 Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt mua 3 màu 3 size nhưng shop giửi nhầm 1 size 1 màu yêu cầu đổi trả shop vẫn ok? chủ shop nhiệt tình. lần sau shop để ý khi soạn hàng cho khách. ,2
mới mua xài dc mấy ngày đã cháy phích cắm cần hỗ trợ đổi trả,0
 Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt ,2
gưi hang lâu quá,0
"Giày rất đẹp rất đáng để mua 
Cam ơn shop nhìu ",2
Cây bàn ủi có mùi hôi j đó e k biết có giặt đc ko ạ,0
Shop dễ thương quá ,2
Giao hàng chậm . Chất lượng sản phẩm tạm được,0
"""iPhone có IOS vốn đã chạy nhanh, nay tăng ram lên là chạy như tên lửa,""",2
Mua hàng mấy lần của shop rồi lần nào cũng ưng ý hết sẽ ủng hộ shop tiếp chúc shop buôn may bán đắt nhé 😊😊😊,2
Giá tốt mỗi việc giao hơi lâu. Cho 5 sao vì giá tốt,2
 Đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt.  Thời gian giao hàng cham mat 4 ngay GHN.  ,2
Bot min thom ngon,2
Giao hàng nhanh ốp đẹp  Đóng gói sản phẩm rất đẹp và chắc chắn,2
Chất lượng bình thường không dc như ý. Đúng là tiền nào của lấy. Đầu giầy bị móp không căng phồng giống hình,2
Giày rất đẹp nhưng giao hàng quá chậm dự kiến là thứ 6 nhưng đến thứ 2 mới giao.,0
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ tốt mà bị giao sai mẫu,2
Giao hàng rất chậm nội thành sài gòn mà giao mất 5 ngày hộp đã bị khui không còn seal tai nghe trầy nhiều chỗ âm thanh hơi nhỏ phải tăng hết ga hết nghe vừa,0
Dép sz 35 chân 38 mang vẫn vừa 😣  Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,2
chập chờn khi cắm xạc 1 lúc sau mới xạc ổn định dc rất khó chịu,0
Chuối siêu ngon sạch sẽ lắm nha.,2
Case rất xinh ạ ❤️ cám ơn shop,2
Đóng gói chắc chắn  đẹp. Sp tốt ,2
tôi lấy 3mau sau giao có một màu vậy. cho đổi lại đc ko,0
Mùi siêu dễ thươngggg,2
quá thất vọng so với quảng cáo tiếng quá bélắp ráp cẩu thả nên chỗ sạc pin không cắm đc phải sửa lai,0
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Có kèm quà tặng. Nv giao hàng vui vẻ và thân thiện. Rất đáng tiền.,2
Báo mua sản phẩm được tặng kèm bộ túi ví thời trang mà mình không hề nhận đưuọc sản phẩm khuyến mãi cũng không thấy thông báo gì từ tiki? Mình muốn có câu trả lời thoả đáng cho vẫn đề này?,0
 Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,2
Mới uống được 2 gói cảm nhận đầu tiên là rất thích và rất dễ uống.,2
 Đóng gói sản phẩm rất đẹp và chắc chắn shop báo lại với bên nhà sản xuất đi nhé chỉ đc khoảng 240 tờ thui k đủ 300 tờ như ghi trên bao bì đâu,2
 Chất lượng sản phẩm rất kém. Dán xong có bột khí,0
Sạc 2 lần và bjo đã hỏng,0
Đồng hồ k chạy đc bên ngoài ghi quà tặng hoa tai cỏ 4 lá nhưng k có,0
Hàng về nhanh ,2
Giao nhầm hàng shop ơi!,0
Siêu ngon thơm mùi mây,2
Đẹp hơn cả mong đợi sẽ ủng hộ dài dài  Hết sức ưng ý lun ạ  😘😘😘😘😘😘😘,2
"Bị lỗi nhiều lân đổi shop khóa luôn  thiếu tôn trọng khách 
 Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém",0
" Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh
Đẹp hơn mong đợi ❤️",2
Hàng không đúng mẫu,0
Sách mình mua thừa từ trang 50-64 mà thiếu từ trang 65-87. Sách in rõ ràng nhưng giấy hơi vàng.,0
chất lượng sản phẩm rất kém,0
Đóng gói sản phẩm kém hộp bị rách nát,2
Đóng gói rất kĩ  hàng chuẩn  👍 rất thích 😘,2
"Vãi cả đais chả có tem mác gì . Chả biết trong là xà phòng gì . Nắp thì lỏng lẻo như qua sử dụng rồi. Dán thêm cái băng dính trắng trông như hàng nhái. Gội đầu thì khô rít như kiểu nước rửa chén ý. 
Nhìn chung là tớ thất vọng sau khi nhận dc sản phẩm. Ko dám gội lần 2 luôn vì thấy tóc rụng nhiều ",0
Chất lượng sp kém. Nt kh tl. Đổi hàng kh đoori được ,0
"Tôi đã mua cuốn này cùng với 2 cuốn sơ cấp (12) 2 cuốn trung cấp I (12). Nhận thấy: 
4 cuốn đầu nội dung ok do MCBooks đã dịch nguyên xi từ bản gốc, thì cuốn này (trung cấp II tập 2) là một bản lỗi do không giữ nguyên bản gốc. Thứ tự bài học bị đảo lộn, bị cắt xén, dịch sang tiếng Việt một số từ không chuẩn, thậm chí sai. Một số từ nguyên bị chú thich sai như verb thành adjective và ngược lại. 


Tôi đoán do người mua đã không vào  nghe audios của MCBooks nên họ mới làm vậy, để ép người mua phải cài ứng dung MCBooks. 


Người ta toàn các chuyên gia ngôn ngữ đã bỏ công viết sách, thứ tự các bài cũng là một sự tính toán rồi, các ông thay đổi thứ tự đã sai, lại còn cắt xén bài thì thật đáng chê.


Chưa kể chất lượng đóng sách không tốt, đọc nửa cuốn  là gáy bắt đầu bung và thậm chí rơi ra vài trang (kể cả 4 cuốn đầu cũng vậy). 


Khuyên mọi người mua 4 cuốn đầu học là ok, từ bộ trung cấp II trở đi có thể tìm sách gốc in ra mà học cho chuẩn. Có google thì biết phải tìm sao rồi đấy. 

Ngoài ra nên trang bị thên cuốn từ điển Hiện Đại Hán Việt Từ Điển (bản gốc) để tra từ nguyên cho chính xác, ngay cả 4 cuốn đầu cũng thỉnh thoảng có lỗi. 

À mà đây chỉ là lời khuyên cho những người tự học thôi nhé. 


1 sao!",0
rất thơm. rất ưng ý. ,2
hàng giống hình với vừa lắm cảm ơn shop nha !!!!,2
mai mốt đừng bán sp này nữa nhé shop mất uy tín quá lem bay vô mắt kg chịu nổi luôn,0
N,2
 Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh chưa sử dụng nên chưa biết có tốt hay k.nhìn qua thì tạm dk,2
Trước hết là không có khoanh nhựa mình hơi bực nhưng thôi cũng tạm chấp nhận. Đến khi mở ra bộ sách chỉ có 9 quyển trong khi đúng ra là 10 quyển. Lúc này ý nghĩ đầu tiên là không mua hàng của Tiki nữa. Thật sự mất lòng tin ở trang mua bán điện tử. Thôi chịu khó ra nhà sách lựa mua tốt hơn.,0
Sản phẩm đẹp hơn cả mong đợi.  Mở họo ra nhìn giày rất đáng yêu. Tuyệt  cho shop 5 sao luôn.  Chúc shop đắt khách. Yêu shop 😘😘😘😘,2
 Chất lượng sản phẩm thì ok nhưng hợp đã bị mở ra trước đó rồi. Bỏ tiền ra mua hàng mới mà bị mở nấp rồi cảm giác như hàng sài rồi v.,0
Quạt lỗi ko đổi.cho khách. ,0
Mình đặt size 39 giao hàng size 36 lừa gạt Khách hàng à. Mua online nên mình hk mún mất time để làm khó nhau. Mình nghĩ các bạn chỉ bán hàng dc 1 lần cho mỗi KH chẳng thể nào dc lần 2 đâu.! Cho ve nhé,0
Chất lượng không đảm bảo,0
 Chất lượng sản phẩm tuyệt vời.  Son auth,2
" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh
Chưa tới 24h mình đã nhận đc hàng ❤❤",2
Chất lượng sản phẩm tuyệt vời (๑>◡<๑),2
 Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền. Phải dùng sp 1 thời gian mới biêt chất lượng sp.,2
Shop bảo có kèm pin mà sản phẩm lại không có.,0
K thấy ,0
Sản phẩm tạm đc. 1bên thì cũ 1bên thì mới 🤔...loại vải có thể bay màu sau 1thời gian.giao hàng tạm. Nc tạm đc..shop khắc phục lại nhé ☺,2
 Đóng gói sản phẩm kém,0
Đúng mẫu đúng size,2
Chưa sd đã bong keo. Gia công ẩu keo dán tràn tùm lum ra ngoài. Mua 2 đôi bị cả 2. Tặng cho ngta mà bị chê là hàng rẻ tiền chỉ dc thế mà muối cả mặt. Bực bội,0
"Hàg ăn ngon lắm shop à
Ko biết có phầm màu hay ko nhưng đỏ chót 😬😛
Con trai t rất thích sp bên shop 
Tăng shop 5*👍😁
T sẽ ủng hộ shop dài dài 👍👍👍👍👍👌",2
Sản phẩm rất tốt đóng gói rất đẹp rất hài lòng về sản phẩm,2
đồng hồ kém chất lượng quá.mới mua dùng chưa được1 tháng thì đã hỏng .ko xạc đc pin,0
 Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,2
Sách của mình bị lỗi in ấn. Có 3 4 trang in bị hư. Liệu mình được đổi trả sản phẩm không?,0
Dùng tốt đi xa được 10m vẫn nhận nghe cũng hay,2
sản phẩm thực tế không giống với hình ảnh nhìn xấu hơn rất nhiều,0
Giao nhanh chất lượng tốt speedtest mọi người tham khảo hình,2
không ra 1 cái gì hết nhé...ok,0
Hàng wa đẹp so với giá tiền. Mua của shop lần nào cũng ưng hết ^^,2
Gjao thieu sp ma gja day dune tranh trach nhiem!,0
Toan sản phẩm bị lỗi.không phải da thật ,0
"Bán hàng ko có tâm ko trung thực. Tôi mua loại hình Kitty, mà gửi hình cờ. 
Đóng gói sơ xài, Hộp thì móp méo. 
Khuyên các bạn đừng ham rẻ. ",0
tốt.giá rẻ âm thanh hay,2
mua đúng quyển ánh trăng để đầu tiên  dơ ơi là dơ . mong tiki cẩn thận hơn,0
 Đóng gói sản phẩm rất kém đường vỡ vụn,0
Mẫu mã đẹp hy vọng chất lượng tốt.,2
Hàng nhái. From giầy kg đẹp. Phù hợp với giá tiền đã giảm. Chứ kg như hàng quãng cáo. Đóng gói sản phẩm rất đẹp và chắc chắn,2
Túi hơi nhỏ nhưng chất liệu tốt,2
Sản phẩm đẹp đúng ý độ bền phải thời gian mới biết được. Cảm ơn shop!,2
Sản phẩm tốt chất lượng phù hợp giá tiền.,2
 Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt Rất đáng tiền,2
Hộp máy khâu nhìn hơi cũ shop ah!!!!,2
Giày sz 35 mà rộng quá. Như 37 38 . ,0
Giày đẹp di êm chân Đóng gói sản phẩm rất đẹp và chắc chắn,2
Món lạ miệng nhưng ko ngon dễ ngán,0
 Rất không đáng tiền. Dây cáp đã sử dụng rồi cũ sạc lúc vô lúc không nhắn tin không trả lời. Quá tệ,0
Mình có mua 10 gói milocube của shop . Trc khi mua Mình có dặn là gói cẩn thận vì mình mua tặng thì được bạn chủ shop trả lời rất nhiẹt tình và hàng về bọc rất ưng í . Sẽ ủng hộ dài 👍🏻,2
Hàng chất lượng kém k giống hình  màn hình nhỏ che mất 10% màn hình kính mờ k đẹp,0
Cảm thấy ko hài lòng về chất son cho lắm ,0
Shop giao sai màu đặt màu xanh da trời shop giao màu nõn chuối. Đặc biệt sản phẩm đã sai màu còn bị vỡ phần nắp và chốt ko sd được. Chat shop ko tl đến lúc khách nhấn hoàn hàng mới tl sơ sài và ko đồng ý hoàn. Rất thất vọng về cách làm việc của Shop. May mà Shopee lấy lại công bằng và hoàn tiền. ,0
 Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh.    Sản phẩm tặng rất đẹp nhe moi nguoi,2
 Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,2
lần này shop giao hàng nhanhnguyen seal,2
Tạm thôi ko đẹp chức năng cũng chưa đáp ứng giống như trong hình,0
 Mua one hit đưa batman,0
Nhựa khó bẻ và khó tạo hình nói chung ko hài lòng lắm :((,0
"Chất lượng sản phẩm tuyệt vời 
Đóng gói sản phẩm rất đẹp và chắc chắn
Shop tư vấn rất nhiệt tình",2
Lừa đảo ko nạp tiền mà báo hoàn thành,0
Dở mong mọi người nên mua ,2
Giày ổn nhìn nghiêng thì đẹp nhưng nhìn trực diện thì thô nam mang sẽ đẹp hơn 🤔,2
khong giog hinh mau,0
  Thời gian giao hàng rất nhanh chất lượng sp oke rất xứng với giá tiền,2
Đặt 38 giao 36 sao mang..lần sau shop nhớ lưu ý chút,0
Dù việt nam thua nhưng e thấy sản phẩm rất ok thank shop ,2
Sản phẩm rất đẹp ảnh chất lượng rất đáng tiền sẽ ủng hộ shop dài dài !!,2
